candidate_idx,candidate_uid,search_group,w_ff_0,w_ff_1,w_fb_0,w_fb_1,w_lat_0,w_lat_1,w_pv_lat_0,w_pv_lat_1,lr_ff,lr_fb,lr_lat,lr_pv,full_familiar_naive,occlusion_familiar_naive,full_novel_naive,occlusion_novel_naive,full_familiar_expert,occlusion_familiar_expert,full_novel_expert,occlusion_novel_expert,full_familiar_expert2,occlusion_familiar_expert2,full_novel_expert2,occlusion_novel_expert2,assigned_target,assigned_objective,assigned_prototype_rmse,assigned_phase_category_mismatches,second_target,second_objective,objective_margin,familiar_naive_state,familiar_expert_state,familiar_expert2_state,novel_naive_state,novel_expert_state,novel_expert2_state,familiar_state_delta,familiar_continuation_delta,novel_state_delta,novel_continuation_delta,delta_full_familiar_expert,delta_occlusion_familiar_expert,delta_full_novel_expert,delta_occlusion_novel_expert,delta_full_familiar_expert2,delta_occlusion_familiar_expert2,delta_full_novel_expert2,delta_occlusion_novel_expert2,familiar_primary_transition,novel_primary_transition,familiar_naive_category,familiar_expert_category,familiar_expert2_category,novel_naive_category,novel_expert_category,novel_expert2_category,objective__FF_FB_broad,rmse__FF_FB_broad,objective__FF_FB_narrow_familiar,rmse__FF_FB_narrow_familiar,objective__FF_FB_narrow_novel,rmse__FF_FB_narrow_novel,objective__un_FB,rmse__un_FB,objective__FB_FB,rmse__FB_FB,objective__FF_un,rmse__FF_un,pca1,pca2,pca3,tsne1,tsne2
10,standard::10,standard,0.06166015009340857,0.09592364388155634,0.45255330477580546,0.620748045901595,0.03729105676565076,0.052342140717572115,0.0017593427053557967,1.3666850862654079,0.02153037261334674,0.004701054036450319,0.0001894448645035947,0.0008471554813981855,0.10574451982975006,0.08974035512655973,0.13709016405045987,0.12282169498503208,0.08838587366044522,0.09516061563044786,0.139601631462574,0.12684434838593006,0.10999002121388912,0.1159611277282238,0.154147145152092,0.14059552662074565,FF_FB_broad,3.381953649591436,2.4819536495914356,2,FF_FB_narrow_novel,3.7475078404679785,0.3655541908765425,0.016004164703190327,-0.0067747419700026484,-0.005971106514334676,0.014268469065427794,0.01275728307664395,0.013551618531346343,-0.022778906673192975,0.0008036354556679726,-0.0015111859887838447,0.000794335454702394,-0.01735864616930484,0.005420260503888136,0.002511467412114138,0.0040226534008979825,0.021604147553443906,0.020800512097775933,0.01454551368951798,0.013751178234815586,FF -> FB,FF -> FF,FF,FB,FB,FF,FF,FF,3.381953649591436,2.4819536495914356,4.824943001802481,2.674943001802481,3.7475078404679785,2.4975078404679785,5.455704211063943,2.955704211063943,4.20747171110757,2.4074717111075703,,,-0.13331803831583108,0.6622827789776508,-0.8982782598675858,-3.1699207,18.482925
11,standard::11,standard,0.0006444383603742658,0.004923129304996751,0.002607166486348131,0.002949500991803579,0.005504953531068492,0.008896549349732765,0.017902478528200767,0.00012608855151542667,0.002259888380973615,8.893839682069967e-05,0.004642136761883698,0.003417887848410231,0.0037810974288731815,0.002359131828416139,0.001968493836466223,0.003860893368255347,0.002511710929684341,0.0029592827893793585,0.002667370834387839,0.0033425854053348303,0.002619296999182552,0.0030565897934138773,0.003310175542719662,0.003716936626005918,un_FB,0.5097750635934921,0.5097750635934921,0,FF_FB_narrow_familiar,2.4772880274840823,1.9675129638905902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012693864991888404,0.0006001509609632194,0.0006988769979216158,-0.0005183079629205167,0.0001075860694982108,9.730700403451885e-05,0.0006428047083318232,0.0003743512206710875,unresponsive -> unresponsive,unresponsive -> unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,4.197385227047224,1.6973852270472245,2.4772880274840823,1.2272880274840825,2.8208052529101386,1.5708052529101386,0.5097750635934921,0.5097750635934921,4.182253707595729,1.682253707595729,,,-1.5011583551566725,0.28482563932742705,-0.13622736431707147,-8.529447,10.476586
12,standard::12,standard,0.0012555400403740813,1.3199328909267758,0.018045190792738974,0.07874882091436192,0.0001289215796410156,0.00016145649246591178,0.000945395968154317,0.004998323328457454,0.00011883410856209434,0.0005101335352347866,0.037152337994936446,0.00584681871033758,0.020723385736346245,0.0036202984163537623,0.3019095666706562,0.0013415873800113332,0.012172245234251023,0.004092545085586608,0.30175679847598075,0.0013564490505814319,0.01936585265211761,0.006801601243205368,0.3046483635902405,0.002312219317536801,FF_FB_narrow_novel,1.4221753232338061,1.4221753232338061,0,un_FB,3.2528419614352977,1.8306666382014916,0.0,0.0,0.0,0.3019095666706562,0.30175679847598075,0.3046483635902405,0.0,0.0,-0.00015276819467546776,0.002891565114259753,-0.008551140502095222,0.0004722466692328453,-0.00015276819467546776,1.4861670570098708e-05,0.007193607417866586,0.0027090561576187605,0.002891565114259753,0.0009557702669553692,unresponsive -> unresponsive,FF -> FF,unresponsive,unresponsive,unresponsive,FF,FF,FF,3.284037626666442,2.034037626666442,4.668333446540805,2.1683334465408053,1.4221753232338061,1.4221753232338061,3.2528419614352977,2.0028419614352977,5.1794230864933954,2.6794230864933954,,,-1.2906259487270024,-0.5657503924403591,2.191624588179893,-11.078599,-3.8078377
13,standard::13,standard,0.4153387858867274,0.0003519713489389684,0.00015641232183975472,0.00028255911413317583,1.4741169210399643,0.45464743255321916,1.3629469074037845,0.03415598670783839,0.013649814798961666,0.0038424924236891366,0.0007092134850257485,0.0001206079569993689,5.5409158449037935e-06,0.0002386247280810494,0.00021164869613130577,0.00037963570948704726,2.0317143798820327e-05,0.0004602457338478416,1.0014756753662368e-05,0.0015422616255818867,7.146643088162818e-06,0.012887565069831908,0.000679355562897399,0.0071031995816156265,un_FB,0.27260789072554004,0.27260789072554004,0,FF_FB_narrow_familiar,2.3123346033973,2.0397267126717598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4776227953916533e-05,0.00022162100576679223,-0.0002016339393776434,0.0011626259160948393,-1.3170500710657507e-05,0.012427319335984066,0.0006693408061437367,0.00556093795603374,unresponsive -> unresponsive,unresponsive -> unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,3.855332896713263,1.3553328967132634,2.3123346033973,1.0623346033973,2.517810503644746,1.2678105036447458,0.27260789072554004,0.27260789072554004,3.9997846349393975,1.499784634939398,,,1.0788062990276126,-0.26019372759631665,-1.2254361498774997,6.872976,10.865454
14,standard::14,standard,0.19306503639167436,0.018415592349698286,0.031337343244343764,0.001497513388053594,0.0005136171730591179,0.5950345707382884,0.0022366313614719164,0.9964497275915576,0.031045802521452653,0.0003493223725905016,0.0013407858086353559,0.00021696886724504973,0.03370109191164374,0.0018594074848806486,0.0002515840176783968,0.0009911018220009281,0.027214540634304285,0.0013495735329343006,0.000598588066350203,0.001084847151651047,0.02889344487339258,0.00517280581407249,0.0005166381772141904,0.0009906968683935703,FF_FB_narrow_familiar,0.7814785930921426,0.7814785930921426,0,un_FB,1.775981971651672,0.9945033785595294,0.03370109191164374,0.027214540634304285,0.02889344487339258,0.0,0.0,0.0,-0.006486551277339457,0.0016789042390882962,0.0,0.0,-0.006486551277339457,-0.000509833951946348,0.00034700404867180626,9.374532965011895e-05,0.0016789042390882962,0.0038232322811381893,-8.194988913601264e-05,-9.415028325747681e-05,FF -> FF,unresponsive -> unresponsive,FF,FF,FF,unresponsive,unresponsive,unresponsive,2.6581051411151275,1.4081051411151275,0.7814785930921426,0.7814785930921426,4.035191384157357,1.5351913841573568,1.775981971651672,0.5259819716516723,4.206425844745478,1.7064258447454783,,,-0.047742099847004345,-0.9260902581537611,-0.7565749211006576,-0.09062844,6.001649
15,standard::15,standard,0.00274879243997446,0.0024884088017283344,0.00026615091353998497,1.2239191263489289,0.37532150084099475,0.0007920976407466677,0.04230856912133369,0.00032129210841138527,0.0012717881515767458,0.00125518875235014,0.03188722125088913,0.012411682345833385,0.010702048358507455,0.013868035143241286,0.2600078508257866,0.25031967610120776,0.0027929415402468292,0.012281080381944776,0.25794105157256125,0.2531705595552921,0.007246603956446052,0.018372063431888817,0.26399304941296575,0.2566692642867565,FF_FB_narrow_novel,3.272848464006283,3.272848464006283,0,FF_FB_broad,4.806980307790494,1.5341318437842109,0.0,0.0,0.0,0.009688174724578835,0.004770492017269146,0.007323785126209237,0.0,0.0,-0.00491768270730969,0.002553293108940091,-0.007909106818260625,-0.00158695476129651,-0.0020667992532253376,0.002850883454084352,0.004453662416199222,0.006090983049944041,0.006051997840404499,0.003498704731464408,unresponsive -> unresponsive,FF -> FF,unresponsive,unresponsive,unresponsive,FF,FF,FF,4.806980307790494,3.5569803077904933,6.183049627620081,3.683049627620081,3.272848464006283,3.272848464006283,4.846889910608499,3.5968899106084993,5.539181607047252,3.0391816070472517,,,-0.369896863828338,2.637038441522185,2.8262953124880315,-17.065212,-0.79403406
16,standard::16,standard,0.0004168046354357416,0.18833868344938123,0.2603410879614669,0.0001380574333995574,0.11335684101260182,0.001973556290512388,0.0003495889903833069,0.013492278724232202,0.00015435078242935805,0.01443359164669993,0.008035837189840281,0.0016265604672708964,0.03979365108534694,0.05221362197771669,0.03280510120093823,0.0007810630420863162,0.05426927423104644,0.07403616905212403,0.04494527755305171,0.010489853704348207,0.11614654622972012,0.13797046579420566,0.08721741512417794,0.0532552600838244,FF_FB_narrow_novel,6.894703503364004,5.644703503364004,3,FF_FB_broad,7.1152082497546445,0.22050474639064088,-0.01241997089236975,-0.019766894821077588,-0.02182391956448554,0.03280510120093823,0.04494527755305171,0.03396215504035354,-0.007346923928707838,-0.002057024743407951,0.01214017635211348,-0.010983122512698167,0.014475623145699501,0.02182254707440734,0.01214017635211348,0.009708790662261891,0.06187727199867368,0.06393429674208163,0.04227213757112623,0.04276540637947619,FB -> FB,FF -> FF,FB,FB,FB,FF,FF,FF,7.1152082497546445,5.8652082497546445,8.600049008059273,6.100049008059273,6.894703503364004,5.644703503364004,8.660751593126983,6.160751593126984,7.362090134297082,6.112090134297082,,,-1.5222493784105289,0.7651706859754241,0.16106516895826908,-13.060223,25.85101
17,standard::17,standard,0.10121450597744451,0.0002449465415857498,0.0015346200426639455,0.16134410888873035,0.0018380554732614698,0.03692590489077474,0.9357704235165202,0.023493866450221775,0.00852779559271256,0.00012950332074427087,0.00015940700636770966,0.00047573506358951156,0.023728897981345653,0.0019253445148933678,0.029899396002292633,0.0337637790478766,0.01785917175002396,0.001525772496825084,0.02927428362891078,0.03410725463181734,0.021130845043808223,0.0021451571374200284,0.031173462513834238,0.033936763554811476,un_FB,1.9584771909676568,0.708477190967657,3,FB_FB,2.761256289130621,0.8027790981629643,0.0,0.0,0.0,-0.003864383045583966,-0.004832971002906559,-0.0027633010409772382,0.0,0.0,-0.0009685879573225926,0.0020696699619293206,-0.005869726231321693,-0.0003995720180682838,-0.0006251123733818538,0.00034347558394073885,0.0032716732937842635,0.0006193846405949444,0.0018991788849234588,-0.0001704910770058618,unresponsive -> unresponsive,FB -> FB,unresponsive,unresponsive,unresponsive,FB,FB,FB,3.9976253758679223,1.4976253758679228,3.617905746668318,1.1179057466683189,2.7719344807547355,1.5219344807547355,1.9584771909676568,0.708477190967657,2.761256289130621,1.511256289130621,,,-0.7564580917971313,0.11173263263478915,-1.0127617077207929,1.262233,11.841101
18,standard::18,standard,0.0248793178165803,0.9595922230748714,0.0006951604325391852,0.018854689382775167,0.012465079941152429,0.23498626815483037,0.00014519968747952076,0.002701286021069054,0.0002535720063509711,0.0025448103247231782,0.0020230998773180515,0.0012195932692976278,0.010155207710340619,0.0012247808888787403,0.17175733521580697,0.0,0.007400194904766977,0.0020470282121095805,0.1735566932708025,4.46091824414907e-05,0.020281419297680257,0.016327868681401014,0.1836391407996416,0.0041520203580148515,FF_FB_narrow_novel,0.8907210239998197,0.8907210239998197,0,un_FB,2.6602914430013818,1.7695704190015622,0.0,0.0,0.0,0.17175733521580697,0.1735566932708025,0.1836391407996416,0.0,0.0,0.0017993580549955368,0.010082447528839106,-0.002755012805573642,0.0008222473232308402,0.0017993580549955368,4.46091824414907e-05,0.01288122439291328,0.014280840469291433,0.010082447528839106,0.004107411175573361,unresponsive -> unresponsive,FF -> FF,unresponsive,unresponsive,unresponsive,FF,FF,FF,2.8258313517381763,1.5758313517381761,4.152378394904084,1.6523783949040842,0.8907210239998197,0.8907210239998197,2.6602914430013818,1.4102914430013818,4.645977738845829,2.1459777388458297,,,-1.8258238375665292,-0.6310230526235556,-0.41293213381693644,-7.1219873,-9.615291
19,standard::19,standard,0.0002593946726113457,0.0008985502682860848,0.1666593405150191,0.000687367597142464,0.015392539906018944,0.0003124311288313501,0.20920329501249402,0.06366126520866891,0.005503487099795333,0.0009391611942596656,0.00011724715383816986,0.0042598115264867445,0.03566483855247497,0.03298848448321223,0.00041482250817352905,0.0021085099782794715,0.03191898437216878,0.035255095828324555,0.0009733535465784371,0.002885500871343538,0.03526118686422706,0.0385699288919568,0.0018453498050803319,0.005526471231132746,FF_FB_narrow_familiar,1.9112627649458596,1.0112627649458596,2,un_FB,1.9662096391263175,0.05494687418045796,0.0026763540692627402,-0.0033361114561557756,-0.0033087420277297455,0.0,0.0,0.0,-0.006012465525418516,2.7369428426030074e-05,0.0,0.0,-0.0037458541803061934,0.0022666113451123224,0.0005585310384049081,0.0007769908930640667,0.0033422024920582785,0.0033148330636322484,0.0008719962585018948,0.0026409703597892074,FF -> FB,unresponsive -> unresponsive,FF,FB,FB,unresponsive,unresponsive,unresponsive,3.567989144971184,1.4179891449711837,1.9112627649458596,1.0112627649458596,4.021017094328673,1.5210170943286738,1.9662096391263175,0.7162096391263176,3.298700183486513,1.4987001834865132,,,-1.3105488014815834,0.49668224744402617,-0.46097829681577734,-9.880508,11.107497
20,standard::20,standard,0.006020867336338628,0.06969080207000723,0.006986710705678012,0.25538451690930253,0.6574642457314819,0.004991419552775267,0.011073927204574585,0.21212180879176695,0.04331974555147595,5.885377405396169e-05,0.0003940445327899878,0.009388789736249636,0.0011007995548425243,0.0017306811118032784,0.05471262587234378,0.0481689216569066,0.0001287208138819551,0.001946654956554994,0.051137141790241,0.051344127114862206,0.0007354808607487939,0.0015476769476663321,0.05270573059096932,0.049681670311838386,FF_FB_narrow_novel,2.4974055966662485,1.9474055966662482,1,un_FB,2.687379417331277,0.18997382066502855,0.0,0.0,0.0,0.006543704215437179,-0.00020698532462120472,0.0030240602791309357,0.0,0.0,-0.006750689540058384,0.0032310456037521404,-0.0009720787409605692,0.00021597384475171557,-0.0035754840821027797,0.0031752054579556044,0.0006067600468668388,-0.00039897800888866186,0.0015685888007283197,-0.0016624568030238207,unresponsive -> unresponsive,FF -> FB,unresponsive,unresponsive,unresponsive,FF,FB,FF,3.597629789625549,1.7976297896255493,4.253362816722279,1.753362816722279,2.4974055966662485,1.9474055966662482,2.687379417331277,1.437379417331277,3.913043922165532,1.7630439221655323,,,-0.2708302550420152,0.09972140134782835,0.34262038965941866,-15.85616,9.880075
21,standard::21,standard,1.9869031288690269,0.01259068892433982,0.5821848901252508,0.012334828557357293,0.0003154284391355678,0.09327822903579022,0.11275268567577666,0.0008026240660856309,0.0008591566611774412,0.008674494841963113,0.018035863439926438,0.00016065932873746163,0.5453938707709313,0.09133802577853203,0.0108775899047032,0.001180766410607248,0.44170037358999253,0.09197749309241772,0.006248220580164343,0.0019057416928262682,0.4885751008987427,0.13408591821789742,0.01007581918966025,0.024085107259452343,FF_FB_narrow_familiar,6.504452502046975,6.504452502046975,0,FF_FB_broad,7.698162291511694,1.1937097894647186,0.45405584499239926,0.34972288049757483,0.3544891826808453,0.0,0.0,0.0,-0.10433296449482443,0.004766302183270454,0.0,0.0,-0.10369349718093873,0.000639467313885686,-0.004629369324538856,0.0007249752822190202,0.04687472730875014,0.0421084251254797,0.0038275986094959075,0.022179365566626075,FF -> FF,unresponsive -> unresponsive,FF,FF,FF,unresponsive,unresponsive,unresponsive,7.698162291511694,6.448162291511694,6.504452502046975,6.504452502046975,9.911819995923114,7.411819995923114,8.755263020088499,7.5052630200885,10.102758380741529,7.6027583807415295,,,-1.3455467754605475,-0.4512659541756364,0.2741752165303251,18.315222,3.878069
22,standard::22,standard,1.2284711966247661,0.06402542727773614,0.00021928138295381717,0.062410060264955956,0.0559550496808831,0.00022943993149949994,0.41384226209567415,0.23648466474455127,0.0016485173276572626,7.722761463224809e-05,0.016449899998286863,0.000948140400941083,0.2495202362537384,0.0,0.03092488870024681,0.0095056097721681,0.2022214200347662,0.0,0.018901000963523984,0.00947829051874578,0.22181470766663552,0.0,0.02454592799767852,0.009377631987445057,FF_FB_narrow_familiar,5.136453926767217,4.586453926767217,1,FF_FB_broad,5.370444663095711,0.23399073632849365,0.2495202362537384,0.2022214200347662,0.22181470766663552,0.03092488870024681,0.0,0.0,-0.047298816218972195,0.01959328763186932,-0.03092488870024681,0.0,-0.047298816218972195,0.0,-0.012023887736722826,-2.731925342232093e-05,0.01959328763186932,0.0,0.005644927034154534,-0.00010065853130072216,FF -> FF,FF -> unresponsive,FF,FF,FF,FF,unresponsive,unresponsive,5.370444663095711,4.47044466309571,5.136453926767217,4.586453926767217,7.5993807949624275,5.449380794962427,7.03152975754454,5.23152975754454,7.9668971727575455,5.4668971727575455,,,-0.9195178063500942,-0.8110333424239814,0.3709151144400145,14.908148,2.9481356
23,standard::23,standard,0.005048359987480741,0.00848626881831497,0.03805832500532502,0.00019195992496526338,0.003652431873461166,0.17231284982278555,0.0002870155932647618,0.0009838853162506065,0.023792403335903024,0.005414103772045086,0.0002848464290274985,0.0028107645350563598,0.007770814280956983,0.007099218387156725,0.0003267136933573056,0.002066886652028188,0.013251675758510828,0.015292943874374031,0.000619260199891869,0.006390482839196921,0.039190225303173065,0.04266811413690448,0.0016339530644472688,0.024431584402918816,un_FB,2.0112918549870917,1.6612918549870919,1,FF_FB_narrow_familiar,3.002638691739289,0.9913468367521974,0.0,0.0,-0.0034778888337314157,0.0,0.0,0.0,0.0,-0.0034778888337314157,0.0,0.0,0.005480861477553845,0.008193725487217307,0.00029254650653456334,0.004323596187168733,0.025938549544662237,0.02737517026253045,0.0010146928645553997,0.018041101563721896,unresponsive -> unresponsive,unresponsive -> unresponsive,unresponsive,unresponsive,FB,unresponsive,unresponsive,unresponsive,3.9894039601039646,1.489403960103965,3.002638691739289,1.752638691739289,3.2316245924010945,1.6316245924010944,2.0112918549870917,1.6612918549870919,4.165164035110026,2.015164035110026,,,-1.2420368710411476,-0.024857844576892725,-0.3188783009985192,-10.245846,16.717333
24,standard::24,standard,0.00021736682262494232,0.6567955066554239,0.00186039780678537,0.9141666038079146,0.001020695453989374,0.12716818375381123,0.0646439054872863,0.003510228703925036,0.006599882421418832,0.0033416527133769817,8.447474694445229e-05,0.007254887858831883,0.02097790902480483,0.011829753872007132,0.32160304188728334,0.18142892234027386,0.009600836620666086,0.011370166670531034,0.32384717762470244,0.18451349921524524,0.030412720050662756,0.02778221871703863,0.337328016012907,0.19591218158602713,FF_FB_narrow_novel,2.7805166474146157,2.4305166474146156,1,FF_FB_broad,3.924316690392499,1.1438000429778832,0.0,0.0,0.0026305013336241252,0.14017411954700948,0.1393336784094572,0.14141583442687988,0.0,0.0026305013336241252,-0.0008404411375522725,0.002082156017422676,-0.011377072404138745,-0.0004595872014760971,0.002244135737419106,0.0030845768749713787,0.02081188342999667,0.016412052046507596,0.013480838388204575,0.011398682370781898,unresponsive -> unresponsive,FF -> FF,unresponsive,unresponsive,FF,FF,FF,FF,3.924316690392499,3.0243166903924985,5.368956918702985,3.2189569187029847,2.7805166474146157,2.4305166474146156,4.784399078329628,3.1843990783296277,5.363095394251728,2.863095394251728,,,-1.5334683453512066,1.1898833444012935,0.43749176275413026,-17.657974,4.9524026
25,standard::25,standard,0.015373035284546852,0.0008377854103866728,0.21462294296856618,0.0037184563817157542,0.18527946878344798,0.006798991591124724,0.0063518579831417735,0.06691104436995807,0.0002007322084579411,0.0005865842329628121,0.0018513329476807468,0.00010557190330720177,0.02152675399556756,0.04309341860935092,0.00016692905701347626,0.0017611110699363053,0.019010994071140885,0.045244010724127294,0.0003939669885767216,0.002844282373553142,0.018746350519359113,0.04584712190553546,0.0001462362466554623,0.0041997968102805315,un_FB,2.0739420289150856,0.8239420289150858,3,FF_FB_narrow_familiar,2.6052563271843194,0.5313142982692338,-0.04309341860935092,-0.045244010724127294,-0.04584712190553546,0.0,0.0,0.0,-0.0021505921147763757,-0.0006031111814081627,0.0,0.0,-0.002515759924426677,0.0021505921147763757,0.00022703793156324535,0.0010831713036168367,-0.0002646435517817715,0.0006031111814081627,-0.0002477307419212593,0.0013555144367273894,FB -> FB,unresponsive -> unresponsive,FB,FB,FB,unresponsive,unresponsive,unresponsive,4.179105655101855,1.6791056551018557,2.6052563271843194,1.3552563271843194,4.147347206785909,1.647347206785909,2.0739420289150856,0.8239420289150858,2.668759488946737,1.4187594889467368,,,-1.388977240447596,0.30733152080864773,-1.030621557836858,-5.707278,11.692074
26,standard::26,standard,0.15826549735770545,0.27667569436152506,0.10081940017564381,0.004971855566182865,1.3317765623263729,0.0010789044816065048,0.02496745805246562,0.007623870883010263,0.004682749749144395,0.01099958315596068,0.00013960047481620505,0.0002762798908268236,0.0003551226858689915,0.01358927134424448,0.028939282428473233,0.00040314133626679905,0.0002146201419236604,0.03306942787021398,0.03370979167521,0.007154092460405081,0.00025302977810497395,0.08552801068872214,0.07027935031801462,0.03922504903748632,FF_FB_narrow_novel,4.508937116199513,3.6089371161995123,2,FF_FB_broad,5.0852199695358555,0.5762828533363429,0.0,-0.03306942787021398,-0.08552801068872214,0.028939282428473233,0.03370979167521,0.0310543012805283,-0.03306942787021398,-0.052458582818508154,0.004770509246736769,-0.0026554903946817005,-0.0001405025439453311,0.019480156525969503,0.004770509246736769,0.006750951124138282,3.840963618131354e-05,0.052458582818508154,0.03656955864280462,0.032070956577081235,unresponsive -> FB,FF -> FF,unresponsive,FB,FB,FF,FF,FF,5.0852199695358555,3.835219969535856,6.687379699811051,4.187379699811051,4.508937116199513,3.6089371161995123,6.274070981600718,4.124070981600718,5.920417391615304,4.1204173916153035,,,-0.6959394691479209,0.11756269491558129,-0.6771357499607414,-13.880697,21.506247
27,standard::27,standard,0.0004759627419508317,0.00026411822614326284,0.00114844227269609,0.34077027093028117,0.0001587187359272973,0.8112529132692613,0.0013208883459678918,0.016393143906052524,0.00029610264148193215,0.00020749064574891523,0.005888773096167584,0.018609091512269253,0.00028754547602147793,0.0022088431927841158,0.00048195794370258226,0.07234609536826611,0.00022790602306486108,0.0014524299855111166,0.00029764548962702976,0.07319873031228781,0.000692626082309289,0.004031225247308612,0.0004647080622817157,0.07116596102714538,un_FB,2.283256397972937,1.0332563979729368,3,FB_FB,2.5574938010200805,0.2742374030471435,0.0,0.0,0.0,-0.07234609536826611,-0.07319873031228781,-0.07116596102714538,0.0,0.0,-0.000852634944021699,0.0020327692851424273,-5.963945295661685e-05,-0.0007564132072729992,-0.0001843124540755525,0.000852634944021699,0.0004647200592444279,0.0025787952617974956,0.00016706257265468593,-0.0020327692851424273,unresponsive -> unresponsive,FB -> FB,unresponsive,unresponsive,unresponsive,FB,FB,FB,4.368006985670358,1.8680069856703585,4.005402847910106,1.5054028479101063,3.0292653548253505,1.7792653548253505,2.283256397972937,1.0332563979729368,2.5574938010200805,1.3074938010200803,,,-0.7544485551836845,2.0142729838199966,2.214973151253559,-20.299345,8.592378
28,standard::28,standard,0.003140809143336979,0.0199358032326178,0.9635552780157659,0.0004950831632468423,0.006272705454094201,0.0270763056397286,1.9053050823786521,0.6562858758834312,0.0010065632496746046,0.00026602380817926103,0.02328753543471806,0.0020828228478364363,0.20810972079634665,0.19265768602490424,0.0,0.0048339793342165645,0.13584620468318462,0.1739605475217104,0.0005331081178155727,0.005483379727229476,0.04069320354610682,0.13257112987339498,9.997380857384996e-05,0.004663652717135846,FF_FB_narrow_familiar,6.321895252029324,5.421895252029324,2,un_FB,6.739543066639191,0.4176478146098672,0.015452034771442413,-0.03811434283852577,-0.09187792632728817,0.0,0.0,0.0,-0.053566377609968185,-0.053763583488762395,0.0,0.0,-0.07226351611316204,-0.01869713850319385,0.0005331081178155727,0.0006494003930129118,-0.09515300113707781,-0.04138941764831541,-0.0004331343092417228,-0.00081972701009363,FF -> FB,unresponsive -> unresponsive,FF,FB,FB,unresponsive,unresponsive,unresponsive,8.036410747677802,5.886410747677803,6.321895252029324,5.421895252029324,8.412942281455978,5.912942281455978,6.739543066639191,5.489543066639191,7.224353048447552,5.424353048447552,,,1.1383457327157331,1.259850293003743,-0.7384523506384668,10.509309,-9.671009
29,standard::29,standard,0.30207480467375586,0.003672289673141799,0.004223949067903846,0.04855066072105912,0.031181919266165092,0.0014493752998713451,0.0007114651592951722,0.00019221972849111697,0.037223070514733454,0.002009643155093216,0.0011782178496289898,0.0007168146383885917,0.06087810937315226,0.0004268509830581024,0.011732361861504614,0.010049059195443988,0.045495917368680236,0.0010342674810090101,0.013243081234395503,0.01205488140694797,0.06147460266947746,0.011151099484413863,0.020839184569194914,0.018644224014133216,FF_FB_narrow_familiar,0.69328552795302,0.69328552795302,0,FF_FB_broad,2.3779552836621223,1.6846697557091024,0.06087810937315226,0.045495917368680236,0.06147460266947746,0.0,0.0,0.0,-0.015382192004472023,0.015978685300797227,0.0,0.0,-0.015382192004472023,0.0006074164979509077,0.001510719372890889,0.002005822211503982,0.015978685300797227,0.010116832003404852,0.00759610333479941,0.006589342607185246,FF -> FF,unresponsive -> unresponsive,FF,FF,FF,unresponsive,unresponsive,unresponsive,2.3779552836621223,1.127955283662122,0.69328552795302,0.69328552795302,4.023625686640273,1.523625686640273,2.4158773622797,1.1658773622797,4.44436486520909,1.9443648652090901,,,-1.1673066191500732,-0.789906686657966,-0.6611617692183933,-0.3066328,3.2845964
30,standard::30,standard,0.49538226714431055,1.6767554433076512,1.9815223242884856,0.17351246525482864,0.001507496516592161,0.01211831609920984,0.03184032722549247,0.0064795259537634865,0.003247503326237653,0.0008167488097388668,0.0009913873475518333,0.0010872322268438246,0.5358875080943107,0.39310373142361643,0.35793472081422806,0.006217461917549372,0.4790429323911667,0.38553621545433997,0.3538818471133709,0.005470173759385943,0.47322257459163664,0.38479532673954964,0.35517502054572103,0.006016585964243859,FF_FB_broad,7.450617035798882,7.450617035798882,0,FF_FB_narrow_familiar,8.719072614023725,1.2684555782248426,0.1427837766706943,0.09350671693682672,0.088427247852087,0.35793472081422806,0.3538818471133709,0.35517502054572103,-0.04927705973386759,-0.005079469084739718,-0.0040528737008571625,0.0012931734323501365,-0.05684457570314405,-0.0075675159692764615,-0.0040528737008571625,-0.000747288158163429,-0.0058203577995300515,-0.0007408887147903331,0.0012931734323501365,0.0005464122048579158,FF -> FF,FF -> FF,FF,FF,FF,FF,FF,FF,7.450617035798882,7.450617035798882,8.719072614023725,7.469072614023726,9.100949602765557,7.850949602765558,10.553726384491583,8.053726384491583,10.247671116906007,7.747671116906008,,,-1.7960617249615218,0.6945069614360694,-2.692849327968916,5.2929134,30.974941
