candidate_idx,w_ff_0,w_ff_1,w_fb_0,w_fb_1,w_lat_0,w_lat_1,w_pv_lat_0,w_pv_lat_1,full_familiar_naive,occlusion_familiar_naive,full_novel_naive,occlusion_novel_naive,full_familiar_expert,occlusion_familiar_expert,full_novel_expert,occlusion_novel_expert,familiar_transition,novel_transition,target,objective,normalized_rmse,mismatch_penalty,transition_score_familiar,transition_score_novel,transition_bonus
588,0.00017467697034589946,0.00024088933423627168,0.5524663925170898,1.2206943035125732,0.7231767177581787,2.0,1.472760558128357,0.7683667540550232,0.002907075211987831,0.04813478707801551,0.004754083807347343,0.11043222931330092,0.0005471551250593621,0.06679533896967768,0.004651088490209077,0.11972917241510003,FB -> FB,FB -> FB,FB_FB,0.9588552115834319,1.4490382671356201,0,0.06493012604769319,0.18016140172840095,9.803661111043764
581,0.00012301125389058143,9.999999747378752e-05,1.242676854133606,1.4943947792053223,2.0,1.7144966125488281,0.5363059639930725,1.728316307067871,0.005915157974231988,0.083568721805932,0.008014345355331898,0.1045653359615244,0.00037678478238376554,0.09889175363932737,0.008115539836580865,0.11248649450717493,FB -> FB,FB -> FB,FB_FB,1.0115447460440918,1.6105693578720093,0,0.13246047544525938,0.16705183046869934,11.980492236558348
587,0.00021618652681354433,9.999999747378752e-05,0.8042468428611755,1.2518510818481445,1.1710646152496338,1.5054984092712402,1.011115550994873,0.9928110837936401,0.004518042927520583,0.06891814437694847,0.00714081990881823,0.11115063187899069,0.0007611944820382632,0.08758476874791085,0.008414456479658838,0.12082281890325249,FB -> FB,FB -> FB,FB_FB,1.026649681548588,1.603602409362793,0,0.10650291312485932,0.18197345078224317,11.5390545562841
555,0.0016503834631294012,0.003944221884012222,0.0024739757645875216,0.28744739294052124,0.3891800045967102,0.6135616302490234,0.00022861207253299654,0.0005963700241409242,0.0003504237995002768,0.0013695853478566278,0.0005488979641995684,0.04541662767878733,0.00012540284103579324,0.030285703332629053,0.0016205171774345216,0.06608988587395288,unresponsive -> FB,FB -> FB,FB_FB,1.0471512819509372,0.6334748864173889,1,-0.01834471131951432,0.061506513552740213,1.7264720893290357
227,0.0012039318680763245,0.28607460856437683,0.0009302655817009509,0.26692995429039,0.000654395786114037,1.17323899269104,0.0010577257489785552,0.10901806503534317,0.000995422411688196,0.0013328003813512623,0.0014170606107654748,0.041180617723148315,0.004564199589003693,0.027943102925200948,0.003101743098523002,0.06096306280232966,unresponsive -> FB,FB -> FB,FB_FB,1.0623567528033164,0.6251959204673767,1,-0.020724096693447793,0.05214368052547797,1.2567833532812072
566,0.00029159613768570125,0.010858573950827122,0.04927092418074608,0.1601710468530655,0.000770091894082725,0.18250256776809692,1.001220941543579,0.02280266582965851,0.006163807619304862,0.007858581948676146,0.0042470545929973015,0.026021836698055266,0.013094801099941832,0.038722843275172635,0.02083095066191163,0.0462189724406926,unresponsive -> FB,FB -> FB,FB_FB,1.0660245190258137,0.6036689877510071,1,-0.0034185747761512203,0.02224080913874786,0.7528893745038656
596,0.0011464239796623588,0.2858182191848755,0.0010809553787112236,0.28513815999031067,0.00027725243126042187,1.4685033559799194,0.0011121761053800583,0.21251779794692993,0.0007202549848443595,0.0011272766183537896,0.001197688398315222,0.042429750191513446,0.0025245523971534566,0.025897309032734482,0.0014554482091625686,0.060934288642602044,unresponsive -> FB,FB -> FB,FB_FB,1.079077241786581,0.6398544907569885,1,-0.022975414348911732,0.05336403883411549,1.21554497940815
565,0.0012843061704188585,0.40856823325157166,0.0004355844866950065,0.3002641201019287,0.00016357582353521138,0.9869726300239563,0.0005517597310245037,0.22949883341789246,0.0018875701545766788,0.0017730074061546475,0.004937721119495109,0.04621118189825211,0.006682260971865616,0.02826476106129121,0.009599873379920609,0.06578947970410809,unresponsive -> FB,FB -> FB,FB_FB,1.0813539188435244,0.6656599044799805,1,-0.019847668784132112,0.062000661602360195,1.6861197127291232
577,0.0021536927670240402,0.566986083984375,0.0010565266711637378,0.23129069805145264,0.00042156988638453186,1.5776232481002808,0.0025518189650028944,0.10997051745653152,0.0011639985415968113,0.0007417248190904502,0.00260525392513955,0.034406265229335986,0.002158640986453975,0.02594727186951786,0.00397310489352094,0.05331669093575329,unresponsive -> FB,FB -> FB,FB_FB,1.0993958087608917,0.6290642619132996,1,-0.02288872958888533,0.03772295616508927,0.5933690630481576
120,0.00036500056739896536,0.007774905301630497,0.08890251815319061,0.1841558814048767,0.0006154123693704605,0.10511521250009537,1.7762656211853027,0.021468745544552803,0.013610662435530685,0.014562841520819348,0.01752953079121653,0.03022942662064452,0.013281684479443357,0.043604805518407376,0.0324118133779848,0.04848754987760913,unresponsive -> FB,FB -> FB,FB_FB,1.121525501945871,0.6804711222648621,1,0.008167647039226721,0.021305163120268845,1.1789124063798224
