search_group,candidate_idx,target,backtest_success_rate,w_ff_0,w_ff_1,w_fb_0,w_fb_1,w_lat_0,w_lat_1,w_pv_lat_0,w_pv_lat_1
standard,890,un_FB,1.0,0.0038942242972552776,0.0005880667013116181,0.00010065083915833384,0.03659658506512642,0.042579956352710724,0.0019667744636535645,0.0010982196545228362,0.7445945739746094
standard,34,un_FB,1.0,0.0056588537991046906,0.004308399278670549,0.034096669405698776,0.00012068362411810085,0.005587114952504635,0.00026953915948979557,0.06672335416078568,0.00010145634587388486
standard,1714,un_FB,1.0,0.39103633165359497,0.24427087604999542,0.023298025131225586,0.04396821931004524,0.2938077449798584,0.3308241367340088,0.4420068860054016,0.2366069108247757
standard,2090,un_FB,1.0,0.00021570544049609452,9.999999747378752e-05,0.20994240045547485,0.3589734733104706,2.0,2.0,1.108154296875,2.0
standard,2117,un_FB,1.0,9.999999747378752e-05,9.999999747378752e-05,0.3282666802406311,0.30248674750328064,1.973771095275879,2.0,2.0,1.2569323778152466
standard,1700,un_FB,1.0,1.3469927310943604,0.846053421497345,0.018905339762568474,0.06525914371013641,1.8010499477386475,0.7223738431930542,0.24567444622516632,0.3391636312007904
standard,2102,un_FB,1.0,0.0002003784611588344,9.999999747378752e-05,0.38611069321632385,0.380659282207489,2.0,2.0,2.0,1.9090336561203003
standard,0,FF_FB_broad,1.0,0.5,0.5,0.05,0.05,0.3,0.3,0.3,0.3
standard,975,FF_FB_broad,1.0,0.309114545583725,0.23991826176643372,0.0029526290018111467,0.04381725564599037,0.00015269205323420465,0.00020852989109698683,0.0006715278723277152,0.00010894674778683111
standard,1677,FF_FB_broad,1.0,0.6348507404327393,0.7728650569915771,0.06381542980670929,0.08828680217266083,0.5135894417762756,0.6006516814231873,0.18269744515419006,0.19772621989250183
standard,655,FF_FB_broad,1.0,0.26303982734680176,0.3481177091598511,0.0004985947743989527,0.00010184468555962667,0.0036792592145502567,0.006713748909533024,0.022286543622612953,0.001497879158705473
standard,1742,FF_FB_broad,1.0,0.7197607159614563,0.842131495475769,0.04755660146474838,0.039358120411634445,0.2822975218296051,0.6849757432937622,0.2457355260848999,0.44521674513816833
standard,1691,FF_FB_broad,1.0,0.6028229594230652,0.4104951322078705,0.07678253948688507,0.05756748467683792,0.2693244516849518,0.250484436750412,0.25894874334335327,0.4799313247203827
standard,175,FF_FB_broad,1.0,0.22539183497428894,0.3897719085216522,0.00486766779795289,0.004698166623711586,0.0011692087864503264,0.0001299285067943856,1.3604594469070435,0.0006536658038385212
